Date,Open,High,Low,Close,Volume,Dividend,Split,Adj_Open,Adj_High,Adj_Low,Adj_Close,Adj_Volume
12/6/2004,64.31,66.24,62.95,65.78,22284300,0,1,4.056665152,4.178409262,3.970876556,4.149392531,311980200
12/3/2004,64.56,65,61.75,62.68,22122300,0,1,4.072435114,4.100190248,3.895180736,3.953844996,309712200
12/2/2004,66.13,66.9,64.66,65.21,17632900,0,1,4.171470478,4.220041963,4.078743099,4.113437016,246860600
12/1/2004,67.79,67.95,66.27,67.79,14295600,0,1,4.276183029,4.286275805,4.180301657,4.276183029,200138400
11/30/2004,68.74,68.79,67.05,67.05,18366400,0,1,4.336108887,4.339262879,4.22950394,4.22950394,257129600
11/29/2004,69,69.57,67.41,68.44,30587800,0,1,4.352509648,4.388465162,4.252212686,4.317184932,428229200
11/26/2004,65.35,65.76,64.34,64.55,9824000,0,1,4.122268195,4.148130934,4.058557547,4.071804316,137536000
11/24/2004,61.69,65.2,61.55,64.05,24835500,0,1,3.891395945,4.112806218,3.882564766,4.040264391,347697000
11/23/2004,62.29,62.45,61.05,61.27,16275900,0,1,3.929243855,3.939336631,3.851024841,3.864902408,227862600
11/22/2004,58.04,64,57.9,61.35,45860900,0,1,3.661154492,4.037110398,3.652323313,3.869948796,642052600
11/19/2004,55.49,56.91,54.5,55.17,13665700,0,1,3.500300875,3.589874262,3.437851823,3.480115323,191319800
11/18/2004,54.3,55.45,54.29,55.39,8199100,0,1,3.425235853,3.497777681,3.424605055,3.49399289,114787400
11/17/2004,55.19,55.45,54.22,54.9,7102700,0,1,3.48137692,3.497777681,3.420189465,3.463083763,99437800
11/16/2004,55.1,55.2,54.48,54.935,5269700,0,1,3.475699733,3.482007718,3.436590226,3.465291558,73775800
11/15/2004,55.08,55.46,54.34,55.24,6715100,0,1,3.474438136,3.498408479,3.427759047,3.484530912,94011400
11/12/2004,55.01,55.69,54.84,55.5,7066100,0,1,3.470022547,3.512916845,3.459298972,3.500931673,98925400
11/11/2004,54.95,55.43,54.23,55.3,7273200,0,1,3.466237756,3.496516084,3.420820264,3.488315703,101824800
11/10/2004,53.95,55.39,53.91,54.75,9083500,0,1,3.403157906,3.49399289,3.400634712,3.453621786,127169000
11/9/2004,54.2,54.55,53.38,54.05,8495800,0,1,3.418927868,3.441005816,3.367202391,3.409465891,118941200
11/8/2004,54.53,55.45,53.86,54.38,9409300,0,1,3.439744219,3.497777681,3.397480719,3.430282241,131730200
11/5/2004,54.9,55,52.04,54.72,21518700,0,1,3.463083763,3.469391748,3.282675392,3.45172939,301261800
11/4/2004,55.03,55.55,54.37,54.45,16582600,0,1,3.471284144,3.504085666,3.429651443,3.434697831,232156400
11/3/2004,54.44,56.11,53.99,55.31,21503100,0,1,3.434067032,3.539410382,3.4056811,3.488946502,301043400
11/2/2004,52.43,54.08,52.4,53.5,13035500,0,1,3.307276534,3.411358286,3.305384138,3.374771973,182497000
11/1/2004,52.5,53.26,52.04,52.45,10750900,0,1,3.311692123,3.359632809,3.282675392,3.308538131,150512600
10/29/2004,51.96,53.2,51.8,52.4,14468200,0,1,3.277629004,3.355848018,3.267536228,3.305384138,202554800
10/28/2004,49.98,52.22,49.5,52.19,15433300,0,1,3.152730901,3.294029765,3.122452573,3.29213737,216066200
10/27/2004,48.66,50.62,48.17,50.3,21312400,0,1,3.0694655,3.193102005,3.038556373,3.172916453,298373600
10/26/2004,47.45,48.05,46.97,47.97,10613600,0,1,2.993138881,3.030986791,2.962860553,3.025940403,148590400
10/25/2004,47.19,47.84,47.07,47.55,7011500,0,1,2.97673812,3.017740023,2.969168538,2.999446866,98161000
10/22/2004,47.4,47.67,47.02,47.41,8626200,0,1,2.989984889,3.007016448,2.966014546,2.990615687,120766800
10/21/2004,47.64,48.13,47.36,47.94,12937600,0,1,3.005124053,3.036033179,2.987461695,3.024048008,181126400
10/20/2004,47.1,47.6,46.65,47.47,10805500,0,1,2.971060934,3.002600859,2.942675001,2.994400478,151277000
10/19/2004,48.1,48.35,47.31,47.42,14321300,0,1,3.034140784,3.049910746,2.984307702,2.991246486,200498200
10/18/2004,44.79,47.75,44.7,47.75,21442000,0,1,2.82534648,3.012062836,2.819669294,3.012062836,300188000
10/15/2004,44.91,45.61,44.19,45.5,18413000,0,1,2.832916062,2.877071957,2.78749857,2.870133174,257782000
10/14/2004,43.03,45.75,42.55,44.98,49436200,0,1,2.714325944,2.885903136,2.684047616,2.837331652,692106800
10/13/2004,38.86,39.76,38.74,39.75,20768000,0,1,2.45128297,2.508054835,2.443713388,2.507424036,290752000
10/12/2004,38.5,38.58,37.65,38.29,8217700,0,1,2.428574224,2.433620612,2.374956351,2.415327455,115047800
10/11/2004,38.8,39.06,38.2,38.59,5783400,0,1,2.447498179,2.46389894,2.409650269,2.43425141,80967600
10/8/2004,39.55,39.77,38.84,39.06,6414800,0,1,2.494808066,2.508685633,2.450021373,2.46389894,89807200
10/7/2004,40.54,40.93,39.46,39.62,7609800,0,1,2.557257118,2.581858259,2.48913088,2.499223656,106537200
10/6/2004,39.5,40.76,39.47,40.64,7969700,0,1,2.491654074,2.571134685,2.489761678,2.563565103,111575800
10/5/2004,38.56,39.67,38.4,39.37,7252900,0,1,2.432359015,2.502377648,2.422266239,2.483453693,101540600
10/4/2004,39.01,39.18,38.75,38.79,10251500,0,1,2.460744947,2.471468522,2.444344186,2.44686738,143521000
10/1/2004,39.15,39.19,38.58,38.67,8310800,0,1,2.469576126,2.47209932,2.433620612,2.439297798,116351200
9/30/2004,39,39.27,38.45,38.75,7589500,0,1,2.460114149,2.477145708,2.425420231,2.444344186,106253000
9/29/2004,37.93,38.86,37.82,38.68,4884100,0,1,2.392618709,2.45128297,2.385679926,2.439928597,68377400
9/28/2004,37.5,38.29,37.45,38.04,6306900,0,1,2.365494374,2.415327455,2.362340381,2.399557493,88296600
9/27/2004,36.97,37.98,36.83,37.53,7098500,0,1,2.332062053,2.395772702,2.323230874,2.367386769,99379000
9/24/2004,37.4,38,37.15,37.29,6598000,0,1,2.359186389,2.397034299,2.343416426,2.352247605,92372000
9/23/2004,37.04,37.5,36.93,37.27,7096500,0,1,2.336477643,2.365494374,2.329538859,2.350986008,99351000
9/22/2004,38.1,38.14,36.81,36.92,7173000,0,1,2.403342284,2.405865478,2.321969277,2.328908061,100422000
9/21/2004,37.73,38.87,37.46,38.01,6904500,0,1,2.380002739,2.451913768,2.36297118,2.397665097,96663000
9/20/2004,36.9,37.98,36.87,37.71,4375000,0,1,2.327646464,2.395772702,2.325754068,2.378741142,61250000
9/17/2004,36.55,37.38,36.4,37.14,8969800,0,1,2.305568516,2.357924792,2.296106539,2.342785628,125577200
9/16/2004,35.2,36.76,35.08,36.35,8962800,0,1,2.220410719,2.318815285,2.212841137,2.292952546,125479200
9/15/2004,35.2,35.477,34.8,35.2,4154800,0,1,2.220410719,2.237883837,2.195178779,2.220410719,58167200
9/14/2004,35.3,35.55,34.78,35.49,4550400,0,1,2.226718704,2.242488666,2.193917182,2.238703875,63705600
9/13/2004,35.86,36.07,35.32,35.59,5035300,0,1,2.26204342,2.275290188,2.227980301,2.24501186,70494200
9/10/2004,35.66,36.23,35.46,35.87,5857400,0,1,2.24942745,2.285382964,2.23681148,2.262674218,82003600
9/9/2004,36.1,36.3,35.28,35.7,8238200,0,1,2.277182584,2.289798554,2.225457107,2.251950644,115334800
9/8/2004,35.7,36.57,35.68,36.35,6134400,0,1,2.251950644,2.306830113,2.250689047,2.292952546,85881600
9/7/2004,35.4,36.19,35.23,35.76,5392100,0,1,2.233026689,2.28285977,2.222303114,2.255735435,75489400
9/3/2004,35.03,35.92,35.01,35.23,5240500,0,1,2.209687144,2.265828211,2.208425547,2.222303114,73367000
9/2/2004,35.5,35.81,34.83,35.66,7255800,0,1,2.239334674,2.258889427,2.197071174,2.24942745,101581200
9/1/2004,34.3,35.99,34.19,35.86,9209400,0,1,2.163638854,2.2702438,2.15670007,2.26204342,128931600
8/31/2004,34.07,34.95,34,34.49,6724300,0,1,2.149130488,2.204640756,2.144714899,2.175624025,94140200
8/30/2004,34.02,34.72,33.96,34.12,3895400,0,1,2.145976496,2.190132391,2.142191705,2.152284481,54535600
8/27/2004,34.61,34.76,34,34.35,6943100,0,1,2.183193607,2.192655585,2.144714899,2.166792846,97203400
8/26/2004,33.09,35.18,32.74,34.66,17068900,0,1,2.087312235,2.219149122,2.065234288,2.1863476,238964600
8/25/2004,31.91,33.15,31.73,33.05,9028900,0,1,2.012878013,2.091097026,2.00152364,2.084789041,126404600
8/24/2004,31.26,31.95,31.19,31.95,6681000,0,1,1.97187611,2.015401207,1.967460521,2.015401207,93534000
8/23/2004,30.86,31.27,30.6,31.08,4547500,0,1,1.94664417,1.972506909,1.930243409,1.960521737,63665000
8/20/2004,30.71,30.99,30.49,30.8,5656800,0,1,1.937182193,1.954844551,1.923304626,1.942859379,79195200
8/19/2004,31.51,31.86,30.36,30.71,6945000,0,1,1.987646073,2.00972402,1.915104245,1.937182193,97230000
8/18/2004,30.51,31.85,30.49,31.74,6511700,0,1,1.924566223,2.009093222,1.923304626,2.002154438,91163800
8/17/2004,30.6,31.13,30.35,30.87,5768200,0,1,1.930243409,1.96367573,1.914473447,1.947274969,80754800
8/16/2004,30.88,31.72,30.64,30.78,7779900,0,1,1.947905767,2.000892841,1.932766603,1.941597782,108918600
8/13/2004,30.66,31.28,30.4,30.84,5858000,0,1,1.9340282,1.973137707,1.917627439,1.945382573,82012000
8/12/2004,30.46,30.85,30.28,30.37,4039300,0,1,1.92141223,1.946013372,1.910057857,1.915735044,56550200
8/11/2004,31.1,31.13,30.26,31.01,5757000,0,1,1.961783334,1.96367573,1.90879626,1.956106148,80598000
8/10/2004,30.39,31.54,30.35,31.52,6268500,0,1,1.916996641,1.989538468,1.914473447,1.988276871,87759000
8/9/2004,29.85,30.45,29.81,30.3,5193700,0,1,1.882933522,1.920781432,1.880410328,1.911319454,72711800
8/6/2004,30.9,31.1,29.7,29.78,8790900,0,1,1.949167364,1.961783334,1.873471544,1.878517932,123072600
8/5/2004,31.75,32.3,31.25,31.39,4366100,0,1,2.002785237,2.037479154,1.971245312,1.980076491,61125400
8/4/2004,31.19,32.12,31.17,31.79,4937300,0,1,1.967460521,2.026124781,1.966198924,2.005308431,69122200
8/3/2004,31.5,31.72,31.15,31.29,3779100,0,1,1.987015274,2.000892841,1.964937327,1.973768506,52907400
8/2/2004,31.18,32.2,31.13,31.58,6519500,0,1,1.966829722,2.031171169,1.96367573,1.992061662,91273000
7/30/2004,32.69,33,32,32.34,4339700,0,1,2.062080295,2.081635049,2.018555199,2.040002348,60755800
7/29/2004,32.5,32.82,32.13,32.64,3967100,0,1,2.050095124,2.070280676,2.02675558,2.058926303,55539400
7/28/2004,32.31,32.41,31.16,32.27,5090200,0,1,2.038109953,2.044417938,1.965568125,2.035586759,71262800
7/27/2004,31.75,32.75,31.57,32.43,7589400,0,1,2.002785237,2.065865086,1.991430864,2.045679535,106251600
7/26/2004,30.85,31.45,30.78,31.26,7034500,0,1,1.946013372,1.983861282,1.941597782,1.97187611,98483000
7/23/2004,31.7,31.75,30.48,30.7,4885200,0,1,1.999631244,2.002785237,1.922673827,1.936551394,68392800
7/22/2004,31.34,31.73,31.06,31.68,5966400,0,1,1.976922498,2.00152364,1.95926014,1.998369647,83529600
7/21/2004,32.301,32.71,31.34,31.62,5379600,0,1,2.037542234,2.063341892,1.976922498,1.994584856,75314400
7/20/2004,31.93,32.2,31.55,32.2,5781200,0,1,2.01413961,2.031171169,1.990169267,2.031171169,80936800
7/19/2004,32.05,32.22,31.66,31.97,9520900,0,1,2.021709192,2.032432766,1.99710805,2.016662804,133292600
7/16/2004,32.85,32.92,32.12,32.2,8721100,0,1,2.072173071,2.076588661,2.026124781,2.031171169,122095400
7/15/2004,32.65,33.63,32.11,32.93,31566500,0,1,2.059557101,2.121375354,2.025493983,2.077219459,441931000
7/14/2004,28.86,29.97,28.74,29.58,14925000,0,1,1.82048447,1.890503104,1.812914888,1.865901962,208950000
7/13/2004,29.25,29.6,29.02,29.22,5646000,0,1,1.845085612,1.867163559,1.830577246,1.843193216,79044000
7/12/2004,30.01,30.04,28.93,29.14,9136100,0,1,1.893026298,1.894918693,1.82490006,1.838146828,127905400
7/9/2004,30.27,30.5,30.03,30.03,3729700,0,1,1.909427059,1.923935424,1.894287895,1.894287895,52215800
7/8/2004,30.13,30.68,29.95,30.14,4167500,0,1,1.90059588,1.935289797,1.889241507,1.901226678,58345000
7/7/2004,30.81,31.36,30.13,30.39,7107000,0,1,1.943490178,1.978184095,1.90059588,1.916996641,99498000
7/6/2004,31.27,31.42,30.8,30.95,6231800,0,1,1.972506909,1.981968886,1.942859379,1.952321357,87245200
7/2/2004,30.45,31.18,29.73,31.08,16262200,0,1,1.920781432,1.966829722,1.87536394,1.960521737,227670800
7/1/2004,32.08,32.48,31.9,32.3,6106100,0,1,2.023601587,2.048833527,2.012247214,2.037479154,85485400
6/30/2004,32.509,32.97,31.89,32.54,6661500,0,1,2.050662843,2.079742653,2.011616416,2.052618318,93261000
6/29/2004,32.1,32.99,31.41,32.5,10545600,0,1,2.024863184,2.08100425,1.981338088,2.050095124,147638400
6/28/2004,33.9,34.19,32.21,32.49,9305300,0,1,2.138406914,2.15670007,2.031801968,2.049464326,130274200
6/25/2004,33.07,33.7,33,33.7,5775500,0,1,2.086050638,2.125790944,2.081635049,2.125790944,80857000
6/24/2004,33.52,33.7,32.98,33.18,4509200,0,1,2.114436571,2.125790944,2.080373452,2.092989422,63128800
6/23/2004,33,33.83,32.89,33.7,6979800,0,1,2.081635049,2.133991324,2.074696265,2.125790944,97717200
6/22/2004,32.32,33.09,32.29,33,6437700,0,1,2.038740751,2.087312235,2.036848356,2.081635049,90127800
6/21/2004,33.1,33.5,32.12,32.33,6968100,0,1,2.087943034,2.113174974,2.026124781,2.03937155,97553400
6/18/2004,32.58,33.409,32.43,32.91,7254500,0,1,2.055141512,2.107434708,2.045679535,2.075957862,101563000
6/17/2004,32.55,33.13,32.21,32.81,9845000,0,1,2.053249116,2.089835429,2.031801968,2.069649877,137830000
6/16/2004,30.62,33.32,30.53,32.74,16243600,0,1,1.931505006,2.101820601,1.92582782,2.065234288,227410400
6/15/2004,30.5,31.14,30.26,30.69,7939900,0,1,1.923935424,1.964306528,1.90879626,1.935920596,111158600
6/14/2004,30.65,30.68,29.5,30.12,4356900,0,1,1.933397402,1.935289797,1.860855574,1.899965081,60996600
6/10/2004,30.32,30.97,30.2,30.74,4599600,0,1,1.912581051,1.953582954,1.905011469,1.939074588,64394400
6/9/2004,30.09,30.71,30,30.2,6235800,0,1,1.898072686,1.937182193,1.892395499,1.905011469,87301200
6/8/2004,29.99,30.44,29.83,30.35,7421800,0,1,1.891764701,1.920150633,1.881671925,1.914473447,103905200
6/7/2004,29.04,29.98,28.81,29.81,5283500,0,1,1.831838843,1.891133902,1.817330478,1.880410328,73969000
6/4/2004,28.56,29.25,28.51,28.78,7127000,0,1,1.801560515,1.845085612,1.798406523,1.815438082,99778000
6/3/2004,28.72,28.99,28.29,28.4,4480900,0,1,1.811653291,1.828684851,1.784528956,1.791467739,62732600
6/2/2004,28.03,29.17,27.8,28.92,5691300,0,1,1.768128195,1.840039224,1.753619829,1.824269261,79678200
6/1/2004,27.79,28.2,27.61,28.06,3252400,0,1,1.752989031,1.778851769,1.741634658,1.77002059,45533600
5/28/2004,28.08,28.27,27.8,28.06,2602100,0,1,1.771282187,1.783267359,1.753619829,1.77002059,36429400
5/27/2004,28.48,28.6,27.82,28.17,4213800,0,1,1.796514127,1.804083709,1.754881426,1.776959374,58993200
5/26/2004,28.31,28.78,28,28.51,5753000,0,1,1.785790553,1.815438082,1.766235799,1.798406523,80542000
5/25/2004,27.5,28.51,27.29,28.41,5713900,0,1,1.734695874,1.798406523,1.721449106,1.792098538,79994600
5/24/2004,27.25,27.9,27.11,27.34,4207200,0,1,1.718925912,1.759927814,1.710094733,1.724603098,58900800
5/21/2004,26.9,27.2,26.73,27.11,3212400,0,1,1.696847964,1.715771919,1.68612439,1.710094733,44973600
5/20/2004,26.63,27,26.47,26.71,3505300,0,1,1.679816405,1.703155949,1.669723629,1.684862793,49074200
5/19/2004,27.4,27.5,26.42,26.47,6707000,0,1,1.728387889,1.734695874,1.666569636,1.669723629,93898000
5/18/2004,26.97,27.29,26.8,27.06,3679700,0,1,1.701263554,1.721449106,1.690539979,1.70694074,51515800
5/17/2004,26.7,27.06,26.36,26.64,5365100,0,1,1.684231994,1.70694074,1.662784845,1.680447203,75111400
5/14/2004,27.25,27.32,26.45,27.06,4603600,0,1,1.718925912,1.723341501,1.668462032,1.70694074,64450400
5/13/2004,27.1273,27.72,26.9,27.19,4104500,0,1,1.711186014,1.748573441,1.696847964,1.715141121,57463000
5/12/2004,26.79,27.34,26.24,27.3,4382500,0,1,1.689909181,1.724603098,1.655215263,1.722079904,61355000
5/11/2004,26.4,27.19,26.4,27.14,5449500,0,1,1.665308039,1.715141121,1.665308039,1.711987128,76293000
5/10/2004,26.27,26.6,25.94,26.28,4463900,0,1,1.657107659,1.677924009,1.636291308,1.657738457,62494600
5/7/2004,26.57,27.57,26.55,26.67,7482800,0,1,1.676031614,1.739111464,1.674770017,1.682339599,104759200
5/6/2004,26.41,26.75,25.9,26.58,4706400,0,1,1.665938838,1.687385987,1.633768114,1.676662412,65889600
5/5/2004,26.2,26.75,25.96,26.65,4251900,0,1,1.652692069,1.687385987,1.637552905,1.681078002,59526600
5/4/2004,25.97,26.55,25.5,26.14,4999700,0,1,1.638183704,1.674770017,1.608536174,1.648907278,69995800
5/3/2004,26,26.33,25.74,26.07,5314900,0,1,1.640076099,1.66089245,1.623675338,1.644491689,74408600
4/30/2004,26.71,26.96,25.49,25.78,8330400,0,1,1.684862793,1.700632755,1.607905376,1.626198532,116625600
4/29/2004,26.45,27,25.98,26.77,8228400,0,1,1.668462032,1.703155949,1.638814502,1.688647584,115197600
4/28/2004,26.82,27.01,26.34,26.45,4128000,0,1,1.691801576,1.703786748,1.661523248,1.668462032,57792000
4/27/2004,27.24,27.44,26.69,26.94,5069000,0,1,1.718295113,1.730911083,1.683601196,1.699371158,70966000
4/26/2004,27.58,27.635,27,27.13,4127300,0,1,1.739742262,1.743211654,1.703155949,1.71135633,57782200
4/23/2004,27.7,28,27.05,27.7,5639800,0,1,1.747311844,1.766235799,1.706309942,1.747311844,78957200
4/22/2004,27.56,28.18,27.11,27.78,6153300,0,1,1.738480665,1.777590172,1.710094733,1.752358232,86146200
4/21/2004,27.6,28.12,27.37,27.73,5819200,0,1,1.741003859,1.773805381,1.726495494,1.74920424,81468800
4/20/2004,28.21,28.41,27.56,27.73,6330700,0,1,1.779482568,1.792098538,1.738480665,1.74920424,88629800
4/19/2004,28.12,28.75,27.83,28.35,12720600,0,1,1.773805381,1.813545687,1.755512225,1.788313747,178088400
4/16/2004,29.07,29.31,28.5,29.18,7195200,0,1,1.833731239,1.848870403,1.797775724,1.840670022,100732800
4/15/2004,29,29.58,28.16,29.3,31454400,0,1,1.829315649,1.865901962,1.776328575,1.848239604,440361600
4/14/2004,26.74,27.07,26.31,26.64,11423800,0,1,1.686755188,1.707571539,1.659630853,1.680447203,159933200
4/13/2004,28,28.03,26.84,26.93,7792800,0,1,1.766235799,1.768128195,1.693063173,1.69874036,109099200
4/12/2004,27.5,28.1,27.49,28.04,4116800,0,1,1.734695874,1.772543784,1.734065076,1.768758993,57635200
4/8/2004,27.9,28,27.2,27.53,4302100,0,1,1.759927814,1.766235799,1.715771919,1.73658827,60229400
4/7/2004,27.62,27.7,26.92,27.31,4555700,0,1,1.742265456,1.747311844,1.698109561,1.722710703,63779800
4/6/2004,27.74,28.15,27.43,27.83,4607000,0,1,1.749835038,1.775697777,1.730280285,1.755512225,64498000
4/5/2004,27.48,28.37,27.44,28.32,6887000,0,1,1.733434277,1.789575344,1.730911083,1.786421351,96418000
4/2/2004,27.74,27.93,27.23,27.5,4901400,0,1,1.749835038,1.76182021,1.717664315,1.734695874,68619600
4/1/2004,26.9,27.27,26.62,27.11,5684500,0,1,1.696847964,1.720187509,1.679185606,1.710094733,79583000
3/31/2004,27.86,27.98,26.95,27.04,6978100,0,1,1.75740462,1.764974202,1.700001957,1.705679143,97693400
3/30/2004,27.86,27.95,27.34,27.92,6422800,0,1,1.75740462,1.763081807,1.724603098,1.761189411,89919200
3/29/2004,27.4,27.99,27.2,27.91,6263000,0,1,1.728387889,1.765605001,1.715771919,1.760558613,87682000
3/26/2004,26.91,27.36,26.91,27.04,7498100,0,1,1.697478763,1.725864695,1.697478763,1.705679143,104973400
3/25/2004,26.1,26.91,25.89,26.87,10115100,0,1,1.646384084,1.697478763,1.633137316,1.694955569,141611400
3/24/2004,25.3,25.75,25.27,25.5,7646700,0,1,1.595920204,1.624306137,1.594027809,1.608536174,107053800
3/23/2004,25.92,26,25.22,25.29,6884200,0,1,1.635029711,1.640076099,1.590873816,1.595289406,96378800
3/22/2004,25.37,26.17,25.25,25.86,7482700,0,1,1.600335794,1.650799674,1.592766212,1.63124492,104757800
3/19/2004,25.7,26.94,25.54,25.86,7296000,0,1,1.621152144,1.699371158,1.611059368,1.63124492,102144000
3/18/2004,25.94,26.06,25.59,25.67,5733600,0,1,1.636291308,1.64386089,1.614213361,1.619259749,80270400
3/17/2004,25.96,26.38,25.78,26.19,7347000,0,1,1.637552905,1.664046442,1.626198532,1.652061271,102858000
3/16/2004,26.55,26.61,25.39,25.82,10811300,0,1,1.674770017,1.678554808,1.601597391,1.628721726,151358200
3/15/2004,27.03,27.35,26.26,26.45,8602100,0,1,1.705048345,1.725233897,1.65647686,1.668462032,120429400
3/12/2004,27.32,27.78,27.17,27.56,5879000,0,1,1.723341501,1.752358232,1.713879524,1.738480665,82306000
3/11/2004,27.26,28.04,27.09,27.15,10640200,0,1,1.71955671,1.768758993,1.708833136,1.712617927,148962800
3/10/2004,26.99,28.14,26.94,27.68,17981500,0,1,1.702525151,1.775066978,1.699371158,1.746050247,251741000
3/9/2004,25.9,27.23,25.75,27.1,11042200,0,1,1.633768114,1.717664315,1.624306137,1.709463934,154590800
3/8/2004,26.79,26.79,25.8,26,9337000,0,1,1.689909181,1.689909181,1.627460129,1.640076099,130718000
3/5/2004,24.95,27.49,24.9,26.74,27510700,0,1,1.573842257,1.734065076,1.570688264,1.686755188,385149800
3/4/2004,23.96,25.22,23.91,25.16,11789700,0,1,1.511393205,1.590873816,1.508239213,1.587089025,165055800
3/3/2004,23.6,24.19,23.6,23.92,4020200,0,1,1.488684459,1.525901571,1.488684459,1.508870011,56282800
3/2/2004,24,24.1,23.77,23.81,4583700,0,1,1.513916399,1.520224384,1.499408034,1.501931228,64171800
3/1/2004,24.09,24.3,23.87,24.02,5744300,0,1,1.519593586,1.532840354,1.505716019,1.515177996,80420200
2/27/2004,22.96,24.02,22.95,23.92,8372100,0,1,1.448313355,1.515177996,1.447682557,1.508870011,117209400
2/26/2004,22.84,23.18,22.8,23.04,3543000,0,1,1.440743773,1.462190922,1.438220579,1.453359743,49602000
2/25/2004,22.22,22.9,22.21,22.81,4933500,0,1,1.401634266,1.444528564,1.401003468,1.438851378,69069000
2/24/2004,22.14,22.74,22,22.36,4626000,0,1,1.396587878,1.434435788,1.387756699,1.410465445,64764000
2/23/2004,22.45,22.46,21.8899,22.19,3465700,0,1,1.416142632,1.41677343,1.380811608,1.399741871,48519800
2/20/2004,22.5,22.51,22.21,22.4,4957200,0,1,1.419296624,1.419927423,1.401003468,1.412988639,69400800
2/19/2004,23.31,23.64,22.41,22.47,5769300,0,1,1.470391303,1.491207653,1.413619438,1.417404229,80770200
2/18/2004,23.18,23.44,23.05,23.26,2529200,0,1,1.462190922,1.478591683,1.453990542,1.46723731,35408800
2/17/2004,23.1,23.49,23.1,23.16,3052800,0,1,1.457144534,1.481745676,1.457144534,1.460929325,42739200
2/13/2004,23.85,24.1,22.83,23,5642500,0,1,1.504454422,1.520224384,1.440112975,1.450836549,78995000
2/12/2004,23.67,23.99,23.6,23.73,3285500,0,1,1.493100049,1.513285601,1.488684459,1.49688484,45997000
2/11/2004,23.09,23.87,23.05,23.8,6224000,0,1,1.456513736,1.505716019,1.453990542,1.501300429,87136000
2/10/2004,22.62,23.12,22.44,22.98,4559700,0,1,1.426866206,1.458406131,1.415511833,1.449574952,63835800
2/9/2004,22.62,22.86,22.5,22.667,3361800,0,1,1.426866206,1.44200537,1.419296624,1.429830959,47065200
2/6/2004,22.45,22.89,22.4,22.71,3452500,0,1,1.416142632,1.443897766,1.412988639,1.432543393,48335000
2/5/2004,21.82,22.91,21.81,22.42,6300800,0,1,1.376402326,1.445159363,1.375771528,1.414250236,88211200
2/4/2004,22,22.09,21.7,21.79,5456300,0,1,1.387756699,1.393433886,1.368832744,1.374509931,76388200
2/3/2004,22.3,22.4,22,22.26,3228800,0,1,1.406680654,1.412988639,1.387756699,1.40415746,45203200
2/2/2004,22.46,22.81,22.08,22.32,5132700,0,1,1.41677343,1.438851378,1.392803087,1.407942251,71857800
1/30/2004,22.74,22.87,22.42,22.56,3308900,0,1,1.434435788,1.442636169,1.414250236,1.423081415,46324600
1/29/2004,22.63,22.8,22.19,22.68,3798200,0,1,1.427497005,1.438220579,1.399741871,1.430650997,53174800
1/28/2004,22.84,23.38,22.41,22.52,4917900,0,1,1.440743773,1.474806892,1.413619438,1.420558221,68850600
1/27/2004,23.03,23.25,22.798,23.07,5483400,0,1,1.452728945,1.466606512,1.43809442,1.455252139,76767600
1/26/2004,22.46,23.06,22.43,23.01,4844100,0,1,1.41677343,1.45462134,1.414881035,1.451467348,67817400
1/23/2004,22.25,22.7398,22.25,22.56,4056600,0,1,1.403526662,1.434423172,1.403526662,1.423081415,56792400
1/22/2004,22.56,22.833,22.18,22.18,3660800,0,1,1.423081415,1.440302214,1.399111072,1.399111072,51251200
1/21/2004,22.7,22.97,22.43,22.61,4047500,0,1,1.431912594,1.448944154,1.414881035,1.426235408,56665000
1/20/2004,22.67,22.8,22.25,22.73,5641900,0,1,1.430020199,1.438220579,1.403526662,1.43380499,78986600
1/16/2004,22.996,23.04,22.61,22.72,6657500,0,1,1.45058423,1.453359743,1.426235408,1.433174191,93205000
1/15/2004,22.94,23.4,22.5,22.85,18182300,0,1,1.447051758,1.476068489,1.419296624,1.441374572,254552200
1/14/2004,24.4,24.54,23.777,24.2,11072200,0,1,1.539148339,1.547979518,1.499849593,1.526532369,155010800
1/13/2004,24.7,24.84,23.86,24.12,12125300,0,1,1.558072294,1.566903473,1.50508522,1.521485981,169754200
1/12/2004,23.16,24,23.1,23.73,8706200,0,1,1.460929325,1.513916399,1.457144534,1.49688484,121886800
1/9/2004,23.23,24.13,22.79,23,7633200,0,1,1.465344915,1.52211678,1.437589781,1.450836549,106864800
1/8/2004,22.84,23.73,22.65,23.36,8219700,0,1,1.440743773,1.49688484,1.428758602,1.473545295,115075800
1/7/2004,22.1,22.83,21.93,22.59,10479900,0,1,1.394064684,1.440112975,1.38334111,1.424973811,146718600
1/6/2004,22.25,22.42,21.71,22.09,9095500,0,1,1.403526662,1.414250236,1.369463543,1.393433886,127337000
1/5/2004,21.42,22.39,21.42,22.17,7053900,0,1,1.351170386,1.412357841,1.351170386,1.398480274,98754600
1/2/2004,21.55,21.75,21.18,21.28,2582900,0,1,1.359370767,1.371986737,1.336031222,1.342339207,36160600
12/31/2003,21.35,21.53,21.18,21.37,3115200,0,1,1.346754797,1.35810917,1.336031222,1.348016394,43612800
12/30/2003,21.18,21.5,21.15,21.28,3658100,0,1,1.336031222,1.356216774,1.334138827,1.342339207,51213400
12/29/2003,20.91,21.16,20.86,21.15,4168900,0,1,1.318999663,1.334769625,1.31584567,1.334138827,58364600
